1.35 0.581182 -0.811273 0.10744
1.36 0.570997 -0.818418 0.108003
1.37 0.563102 -0.82381 0.108787
1.38 0.563474 -0.824716 0.0997723
1.39 0.553639 -0.831987 0.0953174
1.4 0.548031 -0.835811 0.0946439
1.41 0.544263 -0.838557 0.0922769
1.42 0.540475 -0.841352 0.0894903
1.43 0.532081 -0.847115 0.0851536
1.44 0.52677 -0.850294 0.0865186
1.45 0.527871 -0.850036 0.0824949
1.46 0.514464 -0.857453 0.0908884
1.47 0.506375 -0.863443 0.0793545
1.48 0.501258 -0.86587 0.0855745
1.49 0.494454 -0.86984 0.0849744
1.5 0.493588 -0.870774 0.0810955
1.51 0.483418 -0.877283 0.0736567
1.52 0.478685 -0.879728 0.0755046
1.53 0.474532 -0.882137 0.0740732
1.54 0.467133 -0.885217 0.0836169
1.55 0.448086 -0.894702 0.0871268
1.56 0.439946 -0.898587 0.0887869
1.57 0.423592 -0.907137 0.0811569
1.58 0.416438 -0.911554 0.0682963
1.59 0.409888 -0.914549 0.0685436
1.6 0.415899 -0.912323 0.0620688
1.61 0.406565 -0.916917 0.0560681
1.62 0.398353 -0.920767 0.0525233
1.63 0.390714 -0.924032 0.0528564
1.64 0.381626 -0.927985 0.050625
1.65 0.372003 -0.931645 0.0554083
1.66 0.363829 -0.935198 0.05108
1.67 0.353961 -0.938482 0.0603451
1.68 0.34144 -0.942704 0.067275
1.69 0.334244 -0.945601 0.0627101
1.7 0.323358 -0.949394 0.0627101
1.71 0.320211 -0.950912 0.0559439
1.72 0.315566 -0.952574 0.0541799
1.73 0.309813 -0.954436 0.0551893
1.74 0.304318 -0.956448 0.0507692
1.75 0.294757 -0.959203 0.0557941
1.76 0.28375 -0.962041 0.0638091
1.77 0.273801 -0.96497 0.0632063
1.78 0.276989 -0.964112 0.0624361
1.79 0.258682 -0.968689 0.0703427
1.8 0.25155 -0.970675 0.0689422
1.81 0.237627 -0.973687 0.0758026
1.82 0.227778 -0.976167 0.0744768
1.83 0.22111 -0.977597 0.0763759
1.84 0.214854 -0.978613 0.0814588
1.85 0.198744 -0.982632 0.0738785
1.86 0.187071 -0.984917 0.0744917
1.87 0.187548 -0.984656 0.0774622
1.88 0.186818 -0.984187 0.0850015
1.89 0.177025 -0.986594 0.0779676
1.9 0.177656 -0.986066 0.0844151
1.91 0.175749 -0.986236 0.0863293
1.92 0.167944 -0.987747 0.0844609
1.93 0.163836 -0.988788 0.0809641
1.94 0.152449 -0.990738 0.0794691
1.95 0.159655 -0.989547 0.0801688
1.96 0.141354 -0.992214 0.0814135
1.97 0.131913 -0.993538 0.0813274
1.98 0.128851 -0.993908 0.0816432
1.99 0.126196 -0.99485 0.0741549
2 0.120658 -0.995424 0.0756993
2.01 0.114555 -0.995989 0.0778654
2.02 0.108081 -0.996471 0.0823932
2.03 0.0989249 -0.9978 0.077839
2.04 0.0901191 -0.998049 0.0852468
2.05 0.0844104 -0.999068 0.0794125
2.06 0.084217 -0.999586 0.0743982
2.07 0.0735358 -1.00013 0.078816
2.08 0.0654858 -1.00115 0.0727498
2.09 0.0546728 -1.00191 0.0714746
2.1 0.0555309 -1.00181 0.0723033
2.11 0.0489686 -1.00292 0.0619737
2.12 0.0432339 -1.00353 0.056958
2.13 0.0418482 -1.00374 0.054203
2.14 0.026337 -1.00451 0.0495133
2.15 0.0133171 -1.00485 0.0482109
2.16 0.00413555 -1.00484 0.0507612
2.17 -0.00201533 -1.00524 0.0423975
2.18 -0.0140091 -1.00526 0.0397201
2.19 -0.0186006 -1.00507 0.0434768
2.2 -0.0248663 -1.00521 0.0379732
2.21 -0.0274204 -1.00496 0.0415652
2.22 -0.0378859 -1.0047 0.0438814
2.23 -0.0534613 -1.0044 0.0347526
2.24 -0.057037 -1.00407 0.0389162
2.25 -0.0692377 -1.00307 0.0459313
2.26 -0.0773077 -1.00258 0.044185
2.27 -0.0802284 -1.00227 0.0463319
2.28 -0.0825992 -1.00187 0.0515243
2.29 -0.0909329 -1.00116 0.0511539
2.3 -0.103917 -1.00016 0.0452156
2.31 -0.120276 -0.99829 0.0464663
2.32 -0.128835 -0.99674 0.0568431
2.33 -0.135701 -0.996308 0.0482673
2.34 -0.140964 -0.99628 0.0321451
2.35 -0.149158 -0.995009 0.0356502
2.36 -0.153181 -0.994175 0.0436282
2.37 -0.160925 -0.992709 0.0490206
2.38 -0.1699 -0.991527 0.0439307
2.39 -0.189908 -0.987334 0.0555315
2.4 -0.200516 -0.985484 0.0508175
2.41 -0.215678 -0.981645 0.062164
2.42 -0.223335 -0.980291 0.056431
2.43 -0.227033 -0.979215 0.0609951
2.44 -0.223051 -0.980294 0.0583258
2.45 -0.223651 -0.980422 0.0544965
2.46 -0.22275 -0.980515 0.0565367
2.47 -0.231352 -0.978472 0.0576288
2.48 -0.234867 -0.977844 0.0540166
2.49 -0.245799 -0.974859 0.059843
2.5 -0.25085 -0.973787 0.0563703
2.51 -0.262569 -0.970288 0.0629948
2.52 -0.270571 -0.96803 0.0638367
2.53 -0.270714 -0.968015 0.0633615
2.54 -0.272798 -0.967537 0.0623332
2.55 -0.273279 -0.967245 0.0656812
2.56 -0.279895 -0.964532 0.0769416
2.57 -0.283907 -0.963828 0.070963
2.58 -0.291765 -0.962434 0.0568754
2.59 -0.307478 -0.957702 0.0539515
2.6 -0.30766 -0.957534 0.0571573
2.61 -0.313207 -0.955895 0.0556669
2.62 -0.313529 -0.956339 0.0462712
2.63 -0.31627 -0.955124 0.0521387
2.64 -0.329422 -0.95094 0.0467732
2.65 -0.342586 -0.946281 0.0474498
2.66 -0.344937 -0.945792 0.039919
2.67 -0.353716 -0.942511 0.0407794
2.68 -0.359386 -0.939971 0.0507216
2.69 -0.369714 -0.936117 0.0478768
2.7 -0.379408 -0.932058 0.0517287
2.71 -0.392622 -0.92654 0.0524631
2.72 -0.398655 -0.923627 0.0581846
2.73 -0.403449 -0.921312 0.0618495
2.74 -0.403512 -0.921036 0.0652877
2.75 -0.398245 -0.923563 0.0629403
2.76 -0.40246 -0.921757 0.0633492
2.77 -0.40998 -0.918132 0.068426
2.78 -0.411523 -0.917106 0.072437
2.79 -0.422936 -0.911964 0.0718851
2.8 -0.432374 -0.908476 0.0590086
2.81 -0.428248 -0.909446 0.0731178
2.82 -0.427568 -0.909608 0.0751394
2.83 -0.441704 -0.902507 0.0793192
2.84 -0.440814 -0.902839 0.0811265
2.85 -0.44422 -0.901886 0.0738436
2.86 -0.448041 -0.899321 0.0816608
2.87 -0.456133 -0.895329 0.0808634
2.88 -0.460956 -0.893438 0.0745177
2.89 -0.465597 -0.891487 0.0702518
2.9 -0.472368 -0.887626 0.0738207
2.91 -0.476641 -0.884876 0.079552
2.92 -0.495917 -0.87414 0.0816951
2.93 -0.509854 -0.865921 0.0834112
2.94 -0.512991 -0.863555 0.0887073
2.95 -0.513598 -0.862851 0.0921502
2.96 -0.514006 -0.86307 0.0879185
2.97 -0.515896 -0.861604 0.0915337
2.98 -0.517797 -0.859803 0.097843
2.99 -0.531067 -0.852455 0.0910599
3 -0.537378 -0.849017 0.086291
3.01 -0.536291 -0.850852 0.0745075
3.02 -0.538853 -0.848727 0.0804086
3.03 -0.543696 -0.846022 0.076574
3.04 -0.555334 -0.838682 0.0735807
3.05 -0.561826 -0.834013 0.0779438
3.06 -0.568215 -0.830299 0.0720583
3.07 -0.567993 -0.830111 0.0760067
3.08 -0.574547 -0.824971 0.0825524
3.09 -0.570322 -0.827889 0.0830274
3.1 -0.577943 -0.821904 0.0901853
3.11 -0.582952 -0.818868 0.0859506
3.12 -0.588897 -0.814751 0.08539
3.13 -0.597315 -0.807772 0.0931494
3.14 -0.600384 -0.805473 0.0933236
3.15 -0.603328 -0.804037 0.0866079
3.16 -0.612982 -0.79689 0.0851323
3.17 -0.627398 -0.785941 0.0821132
3.18 -0.643138 -0.773433 0.0792599
3.19 -0.652226 -0.765572 0.0811988
3.2 -0.661122 -0.758034 0.0796726
3.21 -0.664828 -0.754121 0.0858652
3.22 -0.664351 -0.754853 0.083489
3.23 -0.666558 -0.752666 0.0863474
3.24 -0.674556 -0.744806 0.0924161
3.25 -0.685513 -0.734803 0.0925606
3.26 -0.68879 -0.731943 0.0919924
3.27 -0.696584 -0.725267 0.0857298
3.28 -0.697588 -0.723921 0.088704
3.29 -0.697065 -0.724919 0.0850938
3.3 -0.703993 -0.719267 0.0759398
3.31 -0.707605 -0.715324 0.079424
3.32 -0.709042 -0.71307 0.0867922
3.33 -0.712462 -0.709789 0.0857306
3.34 -0.713753 -0.707757 0.0915629
3.35 -0.718312 -0.702396 0.097636
3.36 -0.723009 -0.695555 0.111243
3.37 -0.733414 -0.684231 0.113885
3.38 -0.737422 -0.680004 0.113362
3.39 -0.743559 -0.673739 0.110868
3.4 -0.751169 -0.666577 0.102793
3.41 -0.750035 -0.668357 0.0998964
3.42 -0.745773 -0.67133 0.112282
3.43 -0.751027 -0.665307 0.113085
3.44 -0.75055 -0.665094 0.117432
3.45 -0.755914 -0.658435 0.120824
3.46 -0.762409 -0.648752 0.131885
3.47 -0.766478 -0.645821 0.122579
3.48 -0.771273 -0.641176 0.117151
3.49 -0.778954 -0.632046 0.116556
3.5 -0.781203 -0.628634 0.119968
3.51 -0.789385 -0.617045 0.126623
3.52 -0.795161 -0.609896 0.125201
3.53 -0.799612 -0.604845 0.12147
3.54 -0.802469 -0.599079 0.130813
3.55 -0.814284 -0.583592 0.128063
3.56 -0.822085 -0.573239 0.124968
3.57 -0.824757 -0.56952 0.124337
3.58 -0.828629 -0.564866 0.120069
3.59 -0.832311 -0.558636 0.124004
3.6 -0.837393 -0.550297 0.127222
3.61 -0.840126 -0.544864 0.132519
3.62 -0.839968 -0.545453 0.131571
3.63 -0.839164 -0.546457 0.132388
3.64 -0.84827 -0.531985 0.133454
3.65 -0.85111 -0.525267 0.142009
3.66 -0.856837 -0.513372 0.151434
3.67 -0.862269 -0.505332 0.147773
3.68 -0.866389 -0.496283 0.154299
3.69 -0.871353 -0.490351 0.145709
3.7 -0.87917 -0.477375 0.141731
3.71 -0.881663 -0.471338 0.14655
3.72 -0.882015 -0.470706 0.14676
3.73 -0.883746 -0.466953 0.148305
3.74 -0.889596 -0.456667 0.145365
3.75 -0.890285 -0.453568 0.150613
3.76 -0.893154 -0.443557 0.163116
3.77 -0.897289 -0.434445 0.16507
3.78 -0.902057 -0.42575 0.161698
3.79 -0.901422 -0.423522 0.170942
3.8 -0.905821 -0.414532 0.169915
3.81 -0.906669 -0.411508 0.17289
3.82 -0.906958 -0.407899 0.17988
3.83 -0.910007 -0.402572 0.176502
3.84 -0.912834 -0.395301 0.178346
3.85 -0.91513 -0.393496 0.170582
3.86 -0.917407 -0.391508 0.162759
3.87 -0.920467 -0.385467 0.159912
3.88 -0.921345 -0.381409 0.164553
3.89 -0.919328 -0.38587 0.165434
3.9 -0.921352 -0.379886 0.168182
3.91 -0.924752 -0.370015 0.17153
3.92 -0.927323 -0.360371 0.178071
3.93 -0.932551 -0.348956 0.173651
3.94 -0.937638 -0.335115 0.173877
3.95 -0.937818 -0.33281 0.177381
3.96 -0.937133 -0.333382 0.179932
3.97 -0.942208 -0.319402 0.178646
3.98 -0.946712 -0.310432 0.170736
3.99 -0.947371 -0.306622 0.17429
4 -0.950694 -0.297967 0.171201
4.01 -0.951539 -0.296354 0.169237
4.02 -0.956883 -0.280142 0.166816
4.03 -0.960452 -0.26561 0.170137
4.04 -0.962798 -0.256873 0.170399
4.05 -0.966021 -0.247046 0.166958
4.06 -0.969376 -0.234603 0.165272
4.07 -0.969562 -0.232135 0.167703
4.08 -0.972841 -0.225336 0.158029
4.09 -0.969304 -0.23702 0.162655
4.1 -0.971831 -0.225082 0.164738
4.11 -0.972321 -0.215851 0.174307
4.12 -0.976892 -0.201977 0.165073
4.13 -0.979131 -0.193958 0.161524
4.14 -0.98091 -0.188219 0.157606
4.15 -0.983514 -0.173038 0.159108
4.16 -0.983452 -0.170688 0.162201
4.17 -0.983485 -0.173233 0.159298
4.18 -0.987933 -0.151974 0.153367
4.19 -0.99092 -0.142671 0.142693
4.2 -0.993965 -0.12491 0.138176
4.21 -0.995124 -0.122671 0.131712
4.22 -0.995733 -0.11783 0.131616
4.23 -0.997662 -0.105712 0.127249
4.24 -0.997573 -0.105998 0.127575
4.25 -0.998726 -0.0965231 0.126268
4.26 -1.00076 -0.0842462 0.118756
4.27 -1.00067 -0.076864 0.124441
4.28 -1.00128 -0.0654406 0.12619
4.29 -1.00358 -0.0576241 0.111003
4.3 -1.0038 -0.0505878 0.11268
4.31 -1.00398 -0.0434351 0.114351
4.32 -1.00493 -0.0361603 0.109119
4.33 -1.00585 -0.0270033 0.10334
4.34 -1.00526 -0.0267747 0.108957
4.35 -1.00545 -0.0275036 0.107205
4.36 -1.00495 -0.00250031 0.115222
4.37 -1.005 0.00262684 0.115212
4.38 -1.00422 0.00586319 0.121748
4.39 -1.00347 0.0245947 0.125853
4.4 -1.00419 0.0372306 0.116655
4.41 -1.00424 0.0342387 0.117205
4.42 -1.00265 0.0397825 0.12888
4.43 -1.00239 0.0487838 0.127509
4.44 -1.00225 0.0531247 0.126981
4.45 -1.0023 0.0559474 0.125474
4.46 -1.00222 0.0725423 0.117614
4.47 -1.00235 0.0769804 0.113402
4.48 -1.0019 0.0844138 0.112243
4.49 -1.00055 0.0991041 0.112347
4.5 -0.999891 0.102794 0.11533
4.51 -0.99847 0.110851 0.12005
4.52 -0.997297 0.11934 0.122028
4.53 -0.997097 0.119624 0.123915
4.54 -0.994695 0.13161 0.131289
4.55 -0.994712 0.143902 0.117542
4.56 -0.991474 0.165 0.117316
4.57 -0.990595 0.173589 0.11266
4.58 -0.988758 0.180436 0.117937
4.59 -0.985276 0.191765 0.128941
4.6 -0.983498 0.201117 0.129152
4.61 -0.981351 0.211343 0.129434
4.62 -0.979096 0.219835 0.132705
4.63 -0.977784 0.229153 0.12687
4.64 -0.976032 0.236236 0.127068
4.65 -0.976037 0.23187 0.135473
4.66 -0.974843 0.233165 0.141719
4.67 -0.973654 0.238278 0.141556
4.68 -0.970874 0.249302 0.141878
4.69 -0.968848 0.259867 0.136717
4.7 -0.967157 0.270641 0.127666
4.71 -0.968383 0.269576 0.121544
4.72 -0.966087 0.277232 0.122735
4.73 -0.964547 0.280054 0.128102
4.74 -0.964716 0.282012 0.122478
4.75 -0.963118 0.288578 0.119758
4.76 -0.962203 0.293454 0.115553
4.77 -0.962909 0.29324 0.110159
4.78 -0.961609 0.297585 0.109871
4.79 -0.958248 0.307862 0.111307
4.8 -0.95878 0.308102 0.105815
4.81 -0.958365 0.309518 0.10582
4.82 -0.956233 0.315564 0.107503
4.83 -0.954623 0.321296 0.105033
4.84 -0.955271 0.319272 0.105338
4.85 -0.955456 0.322113 0.0945956
4.86 -0.949789 0.338603 0.094623
4.87 -0.949459 0.33788 0.100712
4.88 -0.946357 0.348862 0.093105
4.89 -0.94395 0.356996 0.0866211
4.9 -0.939533 0.36943 0.0826393
4.91 -0.936394 0.37665 0.0860393
4.92 -0.932078 0.386214 0.0905979
4.93 -0.932989 0.384344 0.0892095
4.94 -0.927449 0.398266 0.0856012
4.95 -0.924058 0.405107 0.0903378
4.96 -0.918698 0.417505 0.0887108
4.97 -0.918972 0.416783 0.0896151
4.98 -0.91759 0.420559 0.0865807
4.99 -0.90995 0.436503 0.0881168
5 -0.904876 0.446147 0.0922503
5.01 -0.902054 0.453204 0.0853391
5.02 -0.901115 0.455267 0.0842998
5.03 -0.896607 0.464729 0.0810983
5.04 -0.892093 0.47297 0.083717
5.05 -0.889938 0.476882 0.0845687
5.06 -0.890673 0.477129 0.0750107
5.07 -0.887729 0.483091 0.0718277
5.08 -0.884789 0.487889 0.0758274
5.09 -0.882566 0.492332 0.0739676
5.1 -0.876032 0.504017 0.0728546
5.11 -0.870325 0.514245 0.0698731
5.12 -0.869638 0.515714 0.0673352
5.13 -0.866654 0.521278 0.062898
5.14 -0.864981 0.524125 0.0632156
5.15 -0.861389 0.530556 0.0590704
5.16 -0.863643 0.526457 0.0628567
5.17 -0.859596 0.533241 0.0611243
5.18 -0.856127 0.53881 0.0607604
5.19 -0.851716 0.545486 0.0636566
5.2 -0.841693 0.560445 0.0671022
5.21 -0.83099 0.575565 0.0722628
5.22 -0.829667 0.577313 0.0748493
5.23 -0.819075 0.591329 0.0820165
5.24 -0.814556 0.598132 0.0780939
5.25 -0.816044 0.596693 0.0740582
5.26 -0.813671 0.601156 0.0639927
5.27 -0.811494 0.60407 0.0653105
5.28 -0.807532 0.608678 0.0723617
5.29 -0.803452 0.614411 0.0693432
5.3 -0.793675 0.626565 0.0737977
5.31 -0.789606 0.631422 0.0766047
5.32 -0.786663 0.635689 0.0719522
5.33 -0.78467 0.637271 0.0795904
5.34 -0.781076 0.642189 0.0758156
5.35 -0.775925 0.648705 0.0736161
5.36 -0.767509 0.659498 0.0660434
5.37 -0.76441 0.662563 0.0714307
5.38 -0.754619 0.673278 0.0771605
5.39 -0.750493 0.676801 0.0861995
5.4 -0.745105 0.683767 0.0782962
5.41 -0.741875 0.687878 0.0728728
5.42 -0.742179 0.686569 0.0815232
5.43 -0.730147 0.69947 0.08065
5.44 -0.721446 0.706399 0.0968347
5.45 -0.716865 0.711618 0.0929174
5.46 -0.716192 0.712915 0.0885291
5.47 -0.707786 0.721663 0.0852116
5.48 -0.709495 0.719961 0.0855266
5.49 -0.706004 0.72446 0.0762748
5.5 -0.697993 0.732906 0.0691899
5.51 -0.700493 0.731019 0.0635103
5.52 -0.693972 0.736832 0.0680987
5.53 -0.690598 0.740278 0.0656088
5.54 -0.687386 0.743253 0.0659304
5.55 -0.68141 0.748225 0.0719103
5.56 -0.674618 0.755153 0.0645525
5.57 -0.674587 0.755085 0.0659188
5.58 -0.66695 0.762231 0.0619828
5.59 -0.657705 0.769377 0.0721222
5.6 -0.651468 0.774618 0.0724245
5.61 -0.642028 0.782958 0.0669741
5.62 -0.639208 0.785349 0.0659777
5.63 -0.640817 0.78354 0.0716909
5.64 -0.62923 0.792766 0.0732341
5.65 -0.62778 0.794167 0.0700879
5.66 -0.616342 0.803263 0.0682515
5.67 -0.611448 0.806481 0.0736084
5.68 -0.604413 0.811608 0.0764123
5.69 -0.598609 0.815034 0.0857127
5.7 -0.589964 0.820916 0.0896861
5.71 -0.587344 0.823518 0.0835833
5.72 -0.578147 0.830596 0.0776242
5.73 -0.569857 0.836522 0.0758311
5.74 -0.565623 0.838966 0.0801064
5.75 -0.556483 0.845049 0.0806835
5.76 -0.552009 0.848061 0.0798751
5.77 -0.544014 0.852769 0.0848255
5.78 -0.548794 0.849408 0.088622
5.79 -0.537405 0.855303 0.100895
5.8 -0.534242 0.856582 0.107035
5.81 -0.524826 0.862335 0.107576
5.82 -0.520213 0.865497 0.104762
5.83 -0.515631 0.868633 0.101812
5.84 -0.510725 0.872045 0.0974236
5.85 -0.511819 0.871519 0.0968741
5.86 -0.502804 0.876396 0.100078
5.87 -0.493682 0.882103 0.095469
5.88 -0.486011 0.886373 0.0957036
5.89 -0.478205 0.889958 0.101987
5.9 -0.467272 0.896041 0.0995273
5.91 -0.455772 0.902524 0.0951992
5.92 -0.452949 0.905517 0.0798198
5.93 -0.445153 0.910169 0.0704414
5.94 -0.441614 0.912413 0.0641925
5.95 -0.433104 0.915888 0.0729773
5.96 -0.42619 0.918702 0.0789347
5.97 -0.419275 0.922215 0.0755484
5.98 -0.406807 0.928048 0.0722025
5.99 -0.401739 0.930717 0.0661539
6 -0.401136 0.930979 0.066561
6.01 -0.388444 0.93585 0.0740861
6.02 -0.37995 0.940272 0.0609612
6.03 -0.373472 0.943046 0.0584033
6.04 -0.375633 0.9413 0.0715273
6.05 -0.364417 0.946193 0.0649253
6.06 -0.362155 0.947067 0.0649877
6.07 -0.360232 0.947793 0.0655716
6.08 -0.354801 0.949205 0.0753631
6.09 -0.356768 0.948163 0.0791699
6.1 -0.347433 0.951278 0.0837106
6.11 -0.334961 0.955412 0.0878652
6.12 -0.318003 0.961591 0.0834445
6.13 -0.303222 0.966963 0.0770674
6.14 -0.291419 0.969884 0.0857141
6.15 -0.279255 0.973488 0.086552
6.16 -0.279875 0.973765 0.0813979
6.17 -0.272241 0.974584 0.0966161
6.18 -0.264443 0.976821 0.0958556
6.19 -0.254162 0.980285 0.0881705
6.2 -0.249104 0.981865 0.0853465
6.21 -0.241083 0.983716 0.087106
6.22 -0.230265 0.985994 0.090457
6.23 -0.231095 0.985472 0.0939385
6.24 -0.235056 0.984411 0.095373
6.25 -0.226701 0.986525 0.0940448
6.26 -0.212673 0.989793 0.0932812
6.27 -0.199183 0.992446 0.0951339
6.28 -0.197479 0.991932 0.10377
6.29 -0.187431 0.993492 0.10761
6.3 -0.181551 0.994664 0.107228
6.31 -0.174243 0.994818 0.117634
6.32 -0.168204 0.994337 0.130326
6.33 -0.164717 0.99559 0.125598
6.34 -0.158174 0.996631 0.125748
6.35 -0.146854 0.998607 0.123977
6.36 -0.140523 0.998649 0.131032
6.37 -0.132058 1.00062 0.124994
6.38 -0.105936 1.00358 0.126381
6.39 -0.0964235 1.00459 0.126095
6.4 -0.0944922 1.00462 0.127242
6.41 -0.0868088 1.00533 0.127348
6.42 -0.074654 1.00565 0.132487
6.43 -0.0581164 1.00662 0.133831
6.44 -0.0458808 1.00853 0.124141
6.45 -0.0472015 1.00929 0.117439
6.46 -0.0322941 1.01004 0.116123
6.47 -0.03059 1.01008 0.116228
6.48 -0.0251638 1.01041 0.114737
6.49 -0.0103283 1.01092 0.11252
6.5 -0.00619176 1.01034 0.117981
6.51 -0.0093051 1.01076 0.114093
6.52 0.000380462 1.01124 0.110203
6.53 0.00990376 1.01115 0.110673
6.54 0.0200239 1.01146 0.107092
6.55 0.0229909 1.01213 0.100325
6.56 0.0421558 1.01157 0.0997242
6.57 0.0531355 1.01117 0.0988809
6.58 0.0577819 1.01054 0.102843
6.59 0.0661611 1.01099 0.0934548
6.6 0.0771754 1.01083 0.0870291
6.61 0.0881214 1.01029 0.084135
6.62 0.0911086 1.00987 0.086171
6.63 0.0927467 1.00987 0.0844845
6.64 0.0997603 1.00872 0.0908773
6.65 0.109184 1.00764 0.0921434
